Step,APP,Action,Reward
630,0,2,-10.8108108108
631,0,0,-17.7652666667
632,0,0,-17.7652666667
633,4,2,-1500
634,4,0,-26.3053066667
635,0,1,-7.7906666667
636,0,1,-7.7906666667
637,0,1,-7.7906666667
638,0,2,-10.8108108108
639,0,1,-7.7906666667
640,0,0,-17.7652666667
641,0,2,-10.8108108108
642,0,0,-17.7652666667
643,0,1,-7.7906666667
644,0,0,-17.7652666667
645,5,2,-18.102704089899998
646,0,2,-10.8108108108
647,0,2,-1200
648,0,2,-10.8108108108
649,2,1,-86.5706666667
650,0,0,-17.7652666667
651,2,0,-96.22999999999999
652,0,1,-7.7906666667
653,0,0,-17.7652666667
654,0,1,-7.7906666667
655,2,2,-1000
656,0,2,-1200
657,0,2,-10.8108108108
658,0,0,-17.7652666667
659,0,0,-17.7652666667
660,2,1,-86.5706666667
661,0,2,-10.8108108108
662,0,1,-7.7906666667
663,0,0,-17.7652666667
664,0,2,-10.8108108108
665,4,1,-16.3706666667
666,0,1,-16.4187215918
667,0,2,-1200
668,0,0,-17.7652666667
669,0,2,-13.500068381999998
670,4,1,-16.3706666667
671,4,1,-16.4917162023
672,0,2,-10.8108108108
673,0,1,-16.105233118900003
674,0,2,-10.8108108108
675,0,2,-10.8108108108
676,0,0,-17.7652666667
677,0,0,-17.7652666667
678,0,2,-18.3182456767
679,2,0,-96.22999999999999
680,4,2,-1500
681,0,1,-14.209717537900005
682,0,2,-19.273387536
683,0,1,-12.989631123100004
684,0,2,-10.8108108108
685,0,2,-10.8108108108
686,2,2,-1000
687,0,0,-17.7652666667
688,0,0,-17.7652666667
689,0,0,-17.7652666667
690,0,2,-16.781473967
691,4,2,-1500
692,0,2,-10.8108108108
693,0,2,-12.3876888681
694,0,0,-17.7652666667
695,2,0,-96.22999999999999
696,0,1,-8.073676283900003
697,0,2,-1200
698,0,1,-7.905113797700004
699,0,0,-17.7652666667
700,0,2,-12.5070604131
701,0,1,-7.7906666667
702,0,0,-17.7652666667
703,0,2,-10.8108108108
704,0,0,-17.7652666667
705,0,0,-17.7652666667
706,0,2,-13.641431466499998
707,4,2,-1500
708,0,1,-7.7906666667
709,4,1,-16.3706666667
710,0,1,-7.7906666667
711,0,2,-19.043525882800004
712,0,1,-7.7906666667
713,2,1,-86.5706666667
714,0,0,-17.7652666667
715,0,0,-17.7652666667
716,0,0,-17.7652666667
717,0,2,-12.7990495526
718,0,1,-7.7906666667
719,2,0,-96.22999999999999
720,0,0,-17.7652666667
721,0,2,-10.8108108108
722,0,1,-7.7906666667
723,2,1,-86.5706666667
724,0,2,-10.8108108108
725,0,0,-17.7652666667
726,0,0,-17.7652666667
727,0,2,-10.8108108108
728,0,2,-10.8108108108
729,0,2,-10.8108108108
730,0,2,-10.8108108108
731,0,2,-1200
732,0,2,-1200
733,2,0,-96.22999999999999
734,0,0,-17.7652666667
735,0,2,-15.036710385799998
736,0,2,-18.5698656583
737,0,2,-10.8108108108
738,0,1,-7.7906666667
739,0,0,-17.7652666667
740,0,0,-17.7652666667
741,0,2,-1200
742,0,2,-18.107541645799998
743,0,0,-17.7652666667
744,0,0,-17.7652666667
745,0,2,-10.8108108108
746,0,2,-10.8108108108
747,4,1,-16.3706666667
748,5,1,-16.8373333333
749,5,1,-16.893784594699998
750,0,0,-17.7652666667
751,0,1,-10.110084045499999
752,0,1,-9.679549705599998
753,0,2,-14.398794487199998
754,0,2,-18.3883329866
755,0,1,-8.217693366399999
756,0,2,-10.8108108108
757,0,2,-12.480368047399999
758,0,1,-7.7906666667
759,0,0,-17.7652666667
760,0,2,-17.351114868299998
761,0,2,-11.8834402358
762,0,0,-17.7652666667
763,4,2,-1500
764,0,2,-1200
765,0,0,-17.7652666667
766,0,2,-19.8381659223
767,4,1,-16.3706666667
768,0,2,-10.8108108108
769,0,0,-17.7652666667
770,0,0,-17.7652666667
771,0,0,-17.7652666667
772,0,2,-10.8108108108
773,0,1,-7.7906666667
774,0,0,-17.7652666667
775,5,2,-200
776,0,1,-7.7906666667
777,0,1,-7.7906666667
778,0,1,-7.7906666667
779,0,2,-10.8108108108
780,2,1,-86.5706666667
781,0,2,-15.0908696236
782,0,2,-1200
783,0,1,-7.7906666667
784,0,0,-17.7652666667
785,0,1,-7.7906666667
786,0,0,-17.7652666667
787,0,2,-1200
788,0,0,-17.7652666667
789,0,2,-1200
790,0,2,-15.6532615904
791,0,2,-10.8108108108
792,4,1,-16.3706666667
793,0,2,-10.8108108108
794,0,1,-10.1156758667
795,0,0,-17.7652666667
796,0,1,-8.3914527542
797,4,1,-16.3706666667
798,0,2,-10.8108108108
799,2,1,-86.5706666667
800,0,1,-13.159846488400001
801,0,1,-12.445348867
802,0,2,-15.3854090044
803,0,0,-17.7652666667
804,0,0,-17.7652666667
805,2,2,-1000
806,2,1,-86.5706666667
807,0,0,-17.7652666667
808,0,0,-17.7652666667
809,0,2,-16.953180893899997
810,0,1,-11.1954443073
811,4,1,-16.3706666667
812,0,2,-13.9184658591
813,2,1,-86.5706666667
814,4,1,-24.892007101000026
815,1,1,-62.870666666700004
816,0,1,-28.86356836690002
817,2,0,-96.22999999999999
818,0,0,-17.7652666667
819,0,1,-28.387222743300022
820,0,1,-28.35160029670002
821,0,0,-17.7652666667
822,0,0,-17.7652666667
823,0,2,-10.8108108108
824,2,2,-1000
825,0,1,-27.461244337400018
826,0,1,-27.31345484800002
827,0,0,-17.7652666667
828,0,0,-17.7652666667
829,0,0,-17.7652666667
830,0,0,-17.7652666667
831,0,1,-25.44763298630002
832,0,1,-25.545696923900024
833,0,2,-16.8562325331
834,5,2,-15.015015015
835,0,2,-10.8108108108
836,0,2,-10.8108108108
837,0,1,-22.81346692620003
838,0,1,-22.32153904690003
839,0,2,-1200
840,0,0,-17.7652666667
841,2,2,-1000
842,0,1,-21.02121693600003
843,1,1,-62.870666666700004
844,0,1,-38.15834240470005
845,0,1,-37.26296730250005
846,0,1,-36.15458110360005
847,0,0,-17.7652666667
848,0,0,-17.7652666667
849,0,1,-35.27035645300005
850,0,1,-35.20437218710005
851,0,0,-17.7652666667
852,0,2,-10.8108108108
853,5,0,-26.8056666666
854,0,2,-10.8108108108
855,0,0,-17.7652666667
856,0,1,-32.88113146910005
857,4,1,-32.419853938400045
858,2,2,-1000
859,5,0,-26.8056666666
860,2,0,-96.22999999999999
861,0,1,-32.35043757030005
862,0,0,-17.7652666667
863,0,2,-19.4898784163
864,4,1,-31.727108945900056
865,0,1,-31.850003017300054
866,0,2,-19.1649324814
867,0,1,-31.106845393000057
868,0,1,-30.900540689200064
869,0,0,-17.7652666667
870,0,2,-10.8108108108
871,0,1,-30.292776309600065
872,0,2,-10.8108108108
873,0,0,-17.7652666667
874,0,2,-10.8108108108
875,0,1,-27.760105101300063
876,0,2,-10.8108108108
877,5,0,-26.8056666666
878,0,1,-26.39946464230006
879,2,0,-96.22999999999999
880,5,1,-32.42266027220006
881,0,2,-16.2956202783
882,5,0,-26.8056666666
883,5,2,-200
884,0,2,-10.8108108108
885,0,2,-10.8108108108
886,5,2,-15.015015015
887,5,2,-200
888,1,0,-72.6076666667
889,2,2,-1000
890,0,2,-13.9056595952
891,1,1,-62.870666666700004
892,4,0,-26.3053066667
893,0,2,-10.8108108108
894,5,2,-15.015015015
895,0,1,-18.301429137000078
896,4,2,-1500
897,0,2,-10.8108108108
898,0,2,-10.8108108108
899,0,2,-10.8108108108
900,0,0,-17.7652666667
901,2,2,-1000
902,2,1,-86.5706666667
903,4,2,-1500
904,0,0,-17.7652666667
905,0,1,-24.526962223300025
906,0,1,-24.442342963600026
907,0,0,-17.7652666667
908,0,0,-17.7652666667
909,0,1,-23.14891114150003
910,0,1,-22.83913508980003
911,0,0,-17.7652666667
912,5,0,-26.8056666666
913,0,0,-17.7652666667
914,0,1,-22.284755899000032
915,0,2,-14.5544467647
916,0,2,-10.8108108108
917,5,2,-15.015015015
918,0,0,-17.7652666667
919,0,2,-10.8108108108
920,0,2,-10.8108108108
921,0,1,-19.229039923700036
922,0,1,-18.641460881900038
923,0,0,-17.7652666667
924,0,0,-17.7652666667
925,5,2,-15.015015015
926,5,1,-24.495278680700036
927,0,2,-1200
928,0,1,-17.139612678800034
929,0,0,-17.7652666667
930,0,2,-19.7231925532
931,0,0,-17.7652666667
932,0,1,-15.756669132800035
933,0,2,-10.8108108108
934,0,2,-10.8108108108
935,0,2,-15.2101070044
936,4,2,-1500
937,0,0,-17.7652666667
938,0,0,-17.7652666667
939,0,2,-10.8108108108
940,5,0,-26.8056666666
941,5,0,-26.8056666666
942,0,0,-17.7652666667
943,0,1,-11.167235784100033
944,0,0,-17.7652666667
945,0,0,-17.7652666667
946,0,1,-10.218033172200032
947,2,0,-96.22999999999999
948,2,0,-96.22999999999999
949,5,2,-19.7299749721
950,0,2,-10.8108108108
951,0,2,-10.8108108108
952,5,2,-15.015015015
953,0,2,-10.8108108108
954,0,0,-17.7652666667
955,2,2,-1000
956,4,1,-16.3706666667
957,2,2,-1000
958,0,1,-9.85760427780002
959,5,2,-200
960,0,1,-9.10173140750002
961,0,1,-9.11406552440002
962,4,0,-26.3053066667
963,4,2,-1500
964,0,2,-10.8108108108
965,0,0,-17.7652666667
966,0,2,-13.5072414796
967,0,0,-17.7652666667
968,0,1,-7.7906666667
969,0,1,-7.7906666667
970,0,2,-10.8108108108
971,0,2,-10.8108108108
972,0,2,-10.8108108108
973,5,0,-26.8056666666
974,0,2,-18.9366978123
975,0,2,-1200
976,0,2,-13.190609310700001
977,2,2,-1000
978,0,0,-17.7652666667
979,0,0,-17.7652666667
980,0,2,-15.500399841599998
981,4,2,-1500
982,0,2,-11.287437619099999
983,0,2,-10.8108108108
984,0,0,-17.7652666667
985,0,2,-17.535469032199998
986,0,2,-17.142831005999998
987,4,0,-26.3053066667
988,0,0,-17.7652666667
