Step,APP,Action,Reward
369,3,0,-13.364333333400001
370,2,0,-96.22999999999999
371,5,0,-26.8056666666
372,0,0,-17.7652666667
373,4,0,-26.3053066667
374,5,0,-26.8056666666
375,1,0,-72.6076666667
376,3,0,-13.364333333400001
377,2,0,-96.22999999999999
378,0,0,-17.7652666667
379,0,0,-17.7652666667
380,4,0,-26.3053066667
381,2,0,-96.22999999999999
382,3,0,-13.364333333400001
383,5,0,-26.8056666666
384,0,0,-17.7652666667
385,0,0,-17.7652666667
386,2,0,-96.22999999999999
387,2,0,-96.22999999999999
388,1,0,-72.6076666667
389,3,0,-13.364333333400001
390,1,0,-72.6076666667
391,0,0,-17.7652666667
392,5,0,-26.8056666666
393,2,0,-96.22999999999999
394,4,0,-26.3053066667
395,3,1,-3.3706666667
396,4,0,-26.3053066667
397,1,0,-72.6076666667
398,4,0,-26.3053066667
399,5,0,-26.8056666666
400,1,0,-72.6076666667
401,4,0,-26.3053066667
402,4,0,-26.3053066667
403,4,0,-26.3053066667
404,3,0,-13.364333333400001
405,4,0,-26.3053066667
406,2,0,-96.22999999999999
407,3,0,-13.364333333400001
408,4,0,-26.3053066667
409,2,0,-96.22999999999999
410,1,0,-72.6076666667
411,0,0,-17.7652666667
412,0,2,-10.8108108108
413,3,0,-13.364333333400001
414,1,0,-72.6076666667
415,4,0,-26.3053066667
416,2,0,-96.22999999999999
417,1,0,-72.6076666667
418,2,0,-96.22999999999999
419,4,0,-26.3053066667
420,2,0,-96.22999999999999
421,5,0,-26.8056666666
422,4,0,-26.3053066667
423,0,0,-17.7652666667
424,2,0,-96.22999999999999
425,3,0,-13.364333333400001
426,4,0,-26.3053066667
427,0,2,-10.8108108108
428,0,0,-17.7652666667
429,0,0,-17.7652666667
430,3,0,-13.364333333400001
431,2,0,-96.22999999999999
432,4,0,-26.3053066667
433,3,0,-13.364333333400001
434,5,0,-26.8056666666
435,1,0,-72.6076666667
436,3,0,-13.364333333400001
437,4,0,-26.3053066667
438,4,0,-26.3053066667
439,1,0,-72.6076666667
440,3,2,-3.003003003
441,5,0,-26.8056666666
442,4,0,-26.3053066667
443,3,0,-13.364333333400001
444,5,0,-26.8056666666
445,5,0,-26.8056666666
446,4,0,-26.3053066667
447,5,0,-26.8056666666
448,5,0,-26.8056666666
449,3,0,-13.364333333400001
450,4,0,-26.3053066667
451,2,0,-96.22999999999999
452,4,0,-26.3053066667
453,1,0,-72.6076666667
454,2,0,-96.22999999999999
455,1,0,-72.6076666667
456,3,0,-13.364333333400001
457,1,0,-72.6076666667
458,4,0,-26.3053066667
459,1,0,-72.6076666667
460,0,1,-7.7906666667
461,3,0,-13.364333333400001
462,5,0,-26.8056666666
463,3,0,-13.364333333400001
464,3,0,-13.364333333400001
465,1,0,-72.6076666667
466,2,0,-96.22999999999999
467,2,0,-96.22999999999999
468,2,0,-96.22999999999999
469,2,0,-96.22999999999999
470,3,0,-13.364333333400001
471,5,0,-26.8056666666
472,2,0,-96.22999999999999
