Step,Action,Reward
1165,2,-5.026482809999999
1166,2,-1.0810810811
1167,2,-14.1141141141
1168,2,-100
1169,2,-1.0810810811
1170,2,-1.0810810811
1171,2,-1.0810810811
1172,2,-1.5015015015
1173,2,-1.0810810811
1174,2,-1.0810810811
1175,0,0
1176,2,-1.0810810811
1177,2,-0.775520075
1178,2,-1.0810810811
1179,2,-1.0810810811
1180,2,-1.5015015015
1181,2,-1.0810810811
1182,2,-1.0810810811
1183,2,-1.0810810811
1184,2,-1.0810810811
1185,2,-2.7027027027
1186,2,-2.7027027027
1187,2,-2.7027027027
1188,2,-1.0810810811
1189,2,-1.0810810811
1190,2,-1.5015015015
1191,2,-1.0810810811
1192,2,-15.4931352004
1193,2,-1.5015015015
1194,2,-2.7027027027
1195,2,-1.2977825326999999
1196,2,-1.0810810811
1197,2,-1.0810810811
1198,2,-14.0400562272
1199,2,-1.0810810811
1200,2,-1.0810810811
1201,2,-1.0810810811
1202,2,-1.0810810811
1203,2,-1.0810810811
1204,2,-1.0810810811
1205,2,-1.0810810811
1206,2,-1.0810810811
1207,2,-1.0810810811
1208,2,-1.0810810811
1209,2,-1.0810810811
1210,2,-1.7188839853
1211,2,-2.7027027027
1212,2,-1.0810810811
1213,2,-1.0810810811
1214,2,-1.0810810811
1215,2,-1.0810810811
1216,0,0
1217,2,-1.0810810811
1218,2,-1.0810810811
1219,2,-0.3003003003
1220,2,-1.6911812541
1221,2,-1.0810810811
1222,2,-1.0810810811
1223,2,-1.0810810811
1224,2,-1.0810810811
1225,0,0
1226,2,-1.0810810811
1227,2,-14.1141141141
1228,2,-1.5388094344
1229,2,-2.5190838699
1230,2,-1.0810810811
1231,2,-1.5015015015
1232,2,-2.7027027027
1233,2,-1.0810810811
1234,2,-1.0810810811
1235,2,-1.3720597573
1236,2,-1.7174025146999998
1237,0,0
1238,2,-1.0810810811
1239,2,-1.0810810811
1240,2,-1.0810810811
1241,2,-1.0810810811
1242,2,-1.0810810811
1243,2,-14.1141141141
1244,2,-1.0810810811
1245,2,-1.0810810811
1246,2,-0.3003003003
1247,2,-0.7971544164
1248,2,-1.0810810811
1249,2,-1.1034010298
1250,2,-1.0810810811
1251,2,-1.0810810811
1252,2,-14.1141141141
1253,2,-1.606006099
1254,2,-14.605792020900001
1255,2,-1.7547577488
1256,2,-11.3857780722
1257,2,-1.0810810811
1258,2,-2.7027027027
1259,0,0
1260,2,-3.2975560618
1261,2,-1.0810810811
1262,2,-1.0810810811
1263,2,-14.1141141141
1264,2,-1.0810810811
1265,2,-13.5246669099
1266,2,-1.5015015015
1267,2,-2.7027027027
1268,2,-1.0810810811
1269,2,-1.0810810811
1270,2,-1.7604058064
1271,2,-11.637136626200002
1272,2,-14.1141141141
1273,2,-1.0810810811
1274,0,0
1275,2,-2.2145996858
1276,2,-1.5015015015
1277,2,-1.0810810811
1278,2,-1.0810810811
1279,2,-13.824303239
1280,2,-11.002496012500002
1281,2,-1.0810810811
1282,2,-11.906744114800002
1283,1,-100
1284,2,-1.0810810811
1285,2,-1.0810810811
1286,2,-11.740812939900003
1287,2,-1.0810810811
1288,2,-1.0810810811
1289,2,-1.0810810811
1290,2,-2.085359147
1291,2,-3.1577219900999998
1292,2,-1.0810810811
1293,2,-4.4081068725
1294,2,-1.0810810811
1295,2,-2.7027027027
1296,2,-3.7836743430999995
1297,2,-1.0810810811
1298,2,-1.0810810811
1299,2,-14.1141141141
1300,2,-1.0810810811
1301,1,-76.79066666669999
1302,2,-1.0810810811
1303,2,-1.6068994066
1304,2,-1.0810810811
1305,2,-2.7027027027
1306,2,-2.7027027027
1307,2,-13.1994627838
1308,2,-1.5015015015
1309,2,-1.0810810811
1310,2,-14.1141141141
1311,2,-2.7027027027
1312,2,-2.7027027027
1313,2,-1.0810810811
1314,2,-11.964828715200001
1315,0,0
1316,2,-1.0810810811
1317,2,-1.6223896676999998
1318,2,-1.0810810811
1319,2,-14.1141141141
1320,2,-1.0810810811
1321,2,-1.0810810811
1322,2,-1.0810810811
1323,2,-1.0810810811
1324,2,-13.0449227681
1325,2,-10.3782700092
1326,0,0
1327,2,-1.0810810811
1328,2,-1.0810810811
1329,2,-1.0810810811
1330,2,-14.1141141141
1331,2,-7.8219937073
1332,2,-1.0810810811
1333,2,-1.0810810811
1334,2,-13.0983335406
1335,2,-1.0810810811
1336,2,-3.358397278300001
1337,2,-1.0810810811
1338,2,-1.0810810811
1339,2,-1.0810810811
1340,2,-2.7027027027
1341,2,-1.0810810811
1342,2,-1.0810810811
1343,2,-1.5015015015
1344,2,-3.9101391595
1345,2,-1.0810810811
1346,2,-2.0729419758
1347,2,-1.0810810811
1348,2,-1.0810810811
1349,2,-1.0810810811
1350,2,-0.3003003003
1351,2,-1.0810810811
1352,2,-1.0810810811
1353,2,-1.0810810811
1354,2,-1.0810810811
1355,2,-1.0810810811
1356,2,-1.0810810811
1357,0,0
1358,2,-1.0810810811
1359,2,-3.0749806460999998
1360,2,-1.0810810811
1361,2,-1.0810810811
1362,2,-1.0810810811
1363,0,0
1364,2,-1.0810810811
1365,2,-1.0810810811
1366,2,-1.0810810811
1367,2,-1.0810810811
1368,2,-1.0810810811
1369,2,-1.0810810811
1370,2,-1.0810810811
1371,2,-1.6403727925
1372,2,-2.7027027027
1373,2,-3.2443037813
1374,2,-1.0810810811
1375,2,-1.5015015015
1376,2,-1.0810810811
1377,2,-3.2009513927000004
1378,2,-1.0810810811
1379,2,-1.0810810811
1380,2,-1.0810810811
1381,2,-1.0810810811
1382,2,-1.0810810811
1383,2,-2.9831483340000005
1384,0,0
1385,2,-1.0810810811
1386,2,-1.0810810811
1387,2,-1.5572080397999999
1388,2,-1.0810810811
1389,2,-1.0810810811
1390,2,-2.7027027027
1391,2,-1.0810810811
1392,2,-3.2601134106
1393,2,-1.0810810811
1394,2,-1.0810810811
1395,2,-1.0810810811
1396,2,-1.0810810811
1397,2,-1.0810810811
1398,2,-1.4534324997999999
1399,2,-1.0810810811
1400,2,-1.0810810811
1401,2,-1.5499276394
1402,2,-1.9982491169
1403,2,-1.0810810811
1404,2,-1.0810810811
1405,2,-1.0810810811
1406,2,-1.5015015015
1407,2,-1.0810810811
1408,2,-1.0810810811
1409,2,-14.1141141141
1410,2,-1.0810810811
1411,2,-1.0810810811
1412,2,-2.7027027027
1413,2,-1.0810810811
1414,2,-1.5015015015
1415,2,-1.0810810811
1416,2,-10.8108108108
1417,0,0
1418,2,-1.0810810811
1419,2,-1.0810810811
1420,2,-1.0810810811
1421,2,-1.0810810811
1422,2,-1.0810810811
1423,2,-1.3286794779
1424,2,-1.0810810811
1425,2,-2.1465128075999997
1426,2,-8.7214982026
1427,2,-1.0810810811
1428,2,-1.5015015015
1429,2,-2.5508502243
1430,2,-6.361196190999999
1431,2,-1.0810810811
1432,2,-1.0810810811
1433,2,-14.357411785
1434,2,-14.1141141141
1435,2,-6.1395288407
1436,2,-1.0810810811
1437,2,-1.9167735012
1438,2,-1.5015015015
1439,2,-1.0810810811
1440,2,-1.0810810811
1441,2,-1.2703281362999999
1442,2,-1.0810810811
1443,2,-1.0810810811
1444,2,-1.0810810811
1445,2,-1.0810810811
1446,2,-1.5015015015
1447,2,-1.0810810811
1448,2,-1.0810810811
1449,2,-1.0810810811
1450,2,-1.0810810811
1451,2,-1.0810810811
1452,2,-5.4932881026999985
1453,2,-1.0810810811
1454,2,-1.0810810811
1455,2,-1.0810810811
1456,2,-1.0810810811
1457,2,-1.0810810811
1458,2,-5.966716814399998
1459,2,-19.911995743299997
1460,2,-1.0810810811
1461,2,-1.0810810811
1462,2,-1.0810810811
1463,2,-10.8108108108
1464,2,-1.5835200978000001
1465,2,-1.0810810811
1466,2,-1.0810810811
1467,2,-1.0810810811
1468,2,-1.0810810811
1469,2,-1.0810810811
1470,2,-100
1471,2,-10.8108108108
1472,2,-7.0586749201
1473,2,-1.0810810811
1474,2,-1.0810810811
1475,2,-13.441305088499997
1476,2,-13.756283774999996
1477,2,-1.0810810811
1478,2,-1.0810810811
1479,2,-14.1141141141
1480,2,-1.6762043307
1481,2,-1.0810810811
1482,2,-14.1141141141
1483,2,-1.0810810811
1484,2,-1.0810810811
1485,2,-1.0810810811
1486,2,-1.0810810811
1487,2,-10.750197934200001
1488,2,-1.0810810811
1489,0,0
1490,2,-1.0810810811
1491,1,-100
1492,2,-1.0810810811
1493,2,-1.0810810811
1494,2,-9.8617996494
1495,2,-1.0810810811
1496,2,-14.1141141141
1497,2,-1.2025181516
1498,2,-1.0810810811
1499,0,0
1500,2,-9.296111318500001
1501,2,-1.0810810811
1502,2,-1.0810810811
1503,2,-1.8446756216
1504,2,-0.3003003003
1505,2,-14.1141141141
1506,2,-14.3394834705
1507,2,-1.0810810811
1508,2,-2.7027027027
1509,2,-1.0810810811
1510,2,-11.3080919627
1511,2,-14.1141141141
1512,2,-1.5015015015
1513,2,-14.4404952617
1514,2,-1.0810810811
1515,2,-1.0810810811
1516,2,-10.8108108108
1517,2,-100
1518,2,-1.0810810811
1519,2,-1.0810810811
1520,2,-15.295976280300001
1521,2,-1.0810810811
1522,2,-11.6330057576
1523,2,-1.0810810811
1524,2,-8.5437539217
1525,2,-2.7027027027
1526,0,0
1527,2,-1.0810810811
1528,2,-14.5618538053
1529,1,-76.79066666669999
1530,2,-1.0810810811
1531,2,-2.3035721719000017
1532,2,-1.0810810811
1533,2,-9.3780278614
1534,2,-1.0810810811
1535,2,-1.6469807167
1536,2,-2.7027027027
1537,0,0
1538,2,-1.0810810811
1539,2,-12.4322416878
1540,2,-1.0810810811
1541,2,-1.0810810811
1542,2,-1.0810810811
1543,0,0
1544,2,-1.7792214784
1545,2,-14.1141141141
1546,2,-1.0810810811
1547,2,-1.0810810811
1548,2,-1.5452962304
1549,2,-1.0810810811
1550,2,-1.5015015015
1551,2,-9.7215582305
1552,2,-15.761684283399997
1553,2,-1.0810810811
1554,2,-1.0810810811
1555,2,-1.0810810811
1556,2,-1.8152355361999999
1557,2,-12.4531387589
1558,2,-5.161761300800002
1559,2,-15.606052976299997
1560,2,-18.128329737199998
1561,2,-1.0810810811
1562,2,-14.1141141141
1563,2,-1.0810810811
1564,2,-11.3703483399
1565,2,-6.448274081799999
1566,2,-1.0810810811
1567,2,-1.0810810811
1568,2,-1.0810810811
1569,2,-11.514105801000001
1570,0,0
1571,2,-1.5362974679000019
1572,2,-2.7027027027
1573,2,-1.0810810811
1574,2,-1.5305994622
1575,2,-1.5015015015
1576,2,-8.0250127074
1577,2,-14.1141141141
1578,2,-2.7027027027
1579,2,-8.40369749
1580,2,-2.240939340099999
1581,2,-1.0810810811
1582,2,-1.0810810811
1583,2,-14.1141141141
1584,2,-1.0810810811
1585,2,-1.4666888856
1586,2,-1.0810810811
1587,2,-1.0810810811
1588,2,-1.0810810811
1589,2,-1.0810810811
1590,2,-1.0810810811
1591,2,-1.7076071059
1592,2,-2.6087188779
1593,2,-14.1141141141
1594,2,-5.663021666099998
1595,2,-0.3003003003
1596,2,-5.894863030799998
1597,2,-1.0810810811
1598,2,-1.0810810811
1599,2,-1.0810810811
1600,1,-76.79066666669999
1601,2,-12.1070666773
1602,2,-1.0810810811
1603,2,-1.0810810811
1604,2,-1.0810810811
1605,2,-14.1141141141
1606,2,-1.0810810811
1607,2,-1.5015015015
1608,2,-14.1141141141
1609,2,-9.982803352300001
1610,2,-1.0810810811
1611,2,-4.435849866399999
1612,2,-2.7027027027
1613,2,-1.0810810811
1614,2,-1.0810810811
1615,2,-1.0810810811
1616,2,-5.155015696299999
1617,2,-1.2642533660000002
1618,2,-1.0810810811
1619,2,-1.0810810811
1620,2,-1.9946786597
1621,2,-2.7027027027
1622,2,-8.8144057041
1623,2,-5.172363736100001
1624,2,-14.6403852482
1625,2,-1.0810810811
1626,1,-76.79066666669999
1627,2,-1.6687271498999987
1628,2,-1.0810810811
1629,2,-1.0810810811
1630,2,-1.7207933642
1631,2,-2.7027027027
1632,2,-1.0810810811
1633,1,-20
1634,2,-3.631228793
1635,2,-2.582520334599999
1636,2,-1.5015015015
1637,2,-1.0810810811
1638,2,-8.9793232
1639,2,-1.0810810811
1640,2,-1.1157363313
1641,1,-76.79066666669999
1642,2,-1.0810810811
1643,2,-2.7027027027
1644,2,-1.0810810811
1645,2,-1.0810810811
1646,2,-2.0435059213
1647,2,-1.0810810811
1648,2,-1.0810810811
1649,2,-1.0810810811
1650,2,-10.8108108108
1651,2,-1.0810810811
1652,2,-1.0810810811
1653,2,-15.0889223786
1654,2,-1.0810810811
1655,2,-1.0810810811
1656,2,-1.0810810811
1657,2,-1.0810810811
1658,2,-1.5015015015
1659,2,-6.7012885639999995
1660,2,-1.0810810811
1661,2,-14.1141141141
1662,2,-1.0810810811
1663,2,-1.0810810811
1664,2,-1.0810810811
1665,2,-1.0810810811
1666,1,-76.79066666669999
1667,2,-1.0810810811
1668,2,-12.0477618069
1669,2,-1.5015015015
1670,2,-1.0810810811
1671,2,-1.0810810811
1672,2,-1.0810810811
1673,2,-1.7912349658999995
1674,2,-1.0810810811
1675,2,-1.0810810811
1676,2,-10.468583338100002
1677,2,-1.0810810811
1678,0,0
1679,2,-1.0810810811
1680,2,-100
1681,2,-14.1141141141
1682,2,-1.5015015015
1683,2,-1.0810810811
1684,2,-14.1141141141
1685,2,-1.0810810811
1686,2,-1.8699318541
1687,2,-19.670175951
1688,2,-1.0810810811
1689,2,-1.0810810811
1690,2,-1.0810810811
1691,2,-1.0810810811
1692,2,-14.1141141141
1693,2,-1.5021764461
1694,2,-1.0810810811
1695,2,-1.0810810811
1696,2,-1.0810810811
1697,2,-1.0810810811
1698,2,-1.0810810811
1699,2,-1.0810810811
1700,2,-13.148056238299999
1701,2,-1.0810810811
1702,2,-1.0810810811
1703,2,-13.7424054867
1704,2,-1.4148505943
1705,2,-2.7027027027
1706,2,-14.1141141141
1707,2,-1.0810810811
1708,2,-1.0810810811
1709,2,-1.0810810811
1710,2,-1.0810810811
1711,2,-1.0810810811
1712,2,-2.7027027027
1713,2,-4.211007768199999
1714,2,-1.0810810811
1715,2,-4.336372265599999
1716,2,-2.7027027027
1717,2,-1.5015015015
1718,2,-1.0810810811
1719,2,-1.0810810811
1720,2,-14.1141141141
1721,2,-1.5015015015
1722,2,-13.5840195428
1723,2,-2.7027027027
1724,2,-1.0810810811
1725,2,-6.6885912849
1726,2,-1.0810810811
1727,2,-1.9156814302999998
1728,2,-1.0810810811
1729,2,-1.0810810811
1730,2,-1.0810810811
1731,2,-1.0810810811
1732,2,-14.1141141141
1733,2,-1.0810810811
1734,2,-1.0810810811
1735,2,-1.0810810811
1736,2,-2.7027027027
1737,2,-1.0810810811
1738,2,-1.0810810811
1739,2,-6.74089111
1740,2,-2.7027027027
1741,2,-1.0810810811
1742,2,-1.0810810811
1743,2,-14.1141141141
1744,2,-1.0810810811
1745,2,-1.0810810811
1746,2,-1.0810810811
1747,2,-10.8108108108
1748,2,-1.0810810811
1749,2,-1.0810810811
1750,2,-14.1141141141
1751,2,-1.0810810811
1752,1,-76.79066666669999
1753,2,-2.0396954251999997
1754,2,-1.0810810811
1755,2,-1.0810810811
1756,2,-1.0810810811
1757,2,-1.0810810811
1758,0,0
1759,2,-2.7027027027
1760,2,-1.0810810811
1761,2,-3.7643860036999994
1762,2,-1.0810810811
1763,2,-1.7997149161
1764,2,-1.0810810811
1765,2,-1.0810810811
1766,2,-2.7027027027
1767,2,-3.8709985445
1768,2,-1.0810810811
1769,2,-1.0810810811
1770,2,-1.0810810811
1771,2,-1.0810810811
1772,2,-1.0810810811
1773,2,-14.5620405844
1774,2,-1.0810810811
1775,2,-1.0810810811
1776,2,-1.0810810811
1777,2,-1.0810810811
1778,2,-14.1141141141
1779,2,-14.464034859300002
1780,2,-1.0810810811
1781,2,-1.0810810811
1782,2,-13.4460547584
1783,1,-120
1784,2,-1.0810810811
1785,2,-12.362249164000001
1786,2,-14.1141141141
1787,2,-1.0810810811
1788,2,-1.0810810811
1789,2,-1.0810810811
1790,2,-1.0810810811
1791,2,-1.0810810811
1792,2,-2.7027027027
1793,2,-1.0810810811
1794,2,-1.7327373898
1795,0,0
1796,2,-7.260159967300001
1797,2,-1.0810810811
1798,2,-18.6284305438
1799,2,-1.0810810811
1800,2,-19.0997436003
1801,2,-4.692137881800001
1802,2,-1.5015015015
1803,2,-5.7644309212
1804,2,-1.0810810811
1805,2,-5.3892473514
1806,2,-10
1807,2,-10
1808,2,-1.0810810811
1809,2,-1.0810810811
1810,2,-1.5015015015
1811,1,-76.79066666669999
1812,2,-1.0810810811
1813,2,-2.1394767063
1814,2,-1.0810810811
1815,2,-1.5015015015
1816,2,-13.952188372199998
1817,2,-1.5015015015
1818,2,-1.0810810811
1819,2,-1.0810810811
1820,2,-0.3003003003
1821,2,-1.0810810811
1822,2,-1.0810810811
1823,2,-1.0810810811
1824,2,-1.0810810811
1825,2,-1.0810810811
1826,2,-1.0810810811
1827,2,-1.0810810811
1828,2,-1.0810810811
1829,2,-1.5015015015
1830,2,-1.0810810811
1831,2,-1.0810810811
1832,2,-1.0810810811
1833,2,-14.1141141141
1834,2,-1.0810810811
1835,2,-1.5002649413
1836,2,-1.0810810811
1837,2,-2.7027027027
1838,2,-2.7027027027
1839,1,-20
1840,2,-1.5015015015
1841,2,-10.8108108108
1842,2,-1.0810810811
1843,2,-9.5971421543
1844,2,-1.0810810811
1845,2,-1.5231329615
1846,2,-14.1141141141
1847,2,-14.3277269189
1848,2,-1.0810810811
1849,2,-1.0810810811
1850,2,-8.7593919023
1851,2,-1.0810810811
1852,2,-100
1853,2,-7.4871296663
1854,2,-1.0810810811
1855,2,-1.0810810811
1856,2,-1.0810810811
1857,2,-3.3991369963
1858,2,-5.153129987299999
1859,2,-1.5015015015
1860,2,-1.0810810811
1861,2,-1.0810810811
1862,2,-1.5012238139
1863,2,-1.5015015015
1864,2,-2.3580644994999993
1865,2,-1.0810810811
1866,2,-1.0810810811
1867,2,-1.0810810811
1868,2,-5.578552639199999
1869,2,-1.0810810811
1870,2,-1.0810810811
1871,2,-1.3133178644
1872,2,-2.7027027027
1873,2,-1.0810810811
1874,2,-1.5015015015
1875,2,-1.0810810811
1876,2,-1.5015015015
1877,2,-1.0810810811
1878,2,-1.5015015015
1879,2,-1.0810810811
1880,2,-1.1170105938000001
1881,2,-1.5015015015
1882,2,-1.0810810811
1883,2,-2.7027027027
1884,2,-14.1141141141
1885,2,-1.0810810811
1886,2,-2.7027027027
1887,2,-1.0810810811
1888,2,-1.3954217269
1889,2,-1.0810810811
1890,2,-2.5847752855
1891,2,-3.3566044766000003
1892,2,-12.5629142531
1893,2,-1.0810810811
1894,2,-1.0810810811
1895,2,-1.0810810811
1896,2,-1.0810810811
1897,2,-14.8428613698
1898,2,-1.0810810811
1899,2,-2.1000351793
1900,2,-1.0810810811
1901,2,-1.0810810811
1902,2,-1.0993345717
1903,2,-1.0810810811
1904,2,-1.4670835429000002
1905,2,-1.5015015015
1906,2,-1.0810810811
1907,2,-1.2351287442999999
1908,2,-2.7240462191
1909,2,-1.0810810811
1910,2,-1.0810810811
1911,2,-1.0810810811
1912,2,-1.5015015015
1913,2,-1.0810810811
1914,2,-1.0810810811
1915,2,-1.0810810811
1916,2,-1.2452874425
1917,2,-1.0810810811
1918,2,-1.3792339243
1919,2,-1.0810810811
1920,2,-6.409460995100001
1921,2,-1.5015015015
1922,2,-1.0810810811
1923,1,-20
1924,2,-1.5015015015
1925,2,-1.0810810811
1926,2,-1.0810810811
1927,2,-1.0810810811
1928,2,-15.0975685812
1929,2,-2.701407571700001
1930,2,-1.0810810811
1931,2,-14.9357560248
1932,2,-1.0810810811
1933,2,-1.8813229105
1934,2,-1.0810810811
1935,2,-1.0810810811
1936,2,-14.1141141141
1937,2,-2.7027027027
1938,2,-14.1141141141
1939,2,-1.5015015015
1940,2,-2.7027027027
1941,2,-10.9259069591
1942,2,-2.7027027027
1943,2,-1.0810810811
1944,2,-1.0810810811
1945,2,-1.0810810811
1946,2,-1.0810810811
1947,2,-14.1141141141
1948,2,-1.0810810811
1949,2,-14.1141141141
1950,2,-1.0810810811
1951,2,-14.1141141141
1952,2,-1.0810810811
1953,2,-1.0810810811
1954,2,-1.0810810811
1955,2,-2.0427292775
1956,2,-13.2303530039
1957,1,-120
1958,2,-4.1272379139
1959,2,-1.0810810811
1960,2,-2.0974613427
1961,2,-3.0520175823999987
1962,2,-1.0810810811
1963,2,-1.0810810811
1964,2,-1.2174109507
1965,2,-6.686809901299999
1966,2,-1.0810810811
1967,0,0
1968,2,-12.3855763398
1969,2,-9.1214010377
1970,2,-2.7027027027
1971,0,0
1972,2,-1.0810810811
1973,2,-1.5015015015
1974,2,-7.7869779552
1975,2,-2.7027027027
1976,2,-1.4607846614999997
1977,2,-3.921557020099999
1978,2,-1.0810810811
1979,2,-15.055320408
1980,2,-15.1445216563
1981,2,-15.3707984323
1982,2,-1.0810810811
1983,2,-1.0810810811
1984,2,-1.0810810811
1985,2,-1.0810810811
1986,2,-3.3831578899999997
1987,2,-1.0810810811
1988,2,-1.0810810811
1989,0,0
1990,2,-1.0810810811
1991,2,-1.0810810811
1992,2,-1.0810810811
1993,2,-1.0810810811
1994,2,-1.0810810811
1995,2,-11.197339606500002
1996,2,-1.0810810811
1997,2,-1.0810810811
1998,2,-2.7027027027
1999,2,-1.0810810811
2000,2,-14.1141141141
2001,2,-1.0810810811
2002,2,-1.0810810811
2003,2,-1.531358393
2004,2,-1.0810810811
2005,2,-14.1141141141
2006,2,-1.0810810811
2007,2,-1.6467239914
2008,2,-1.1528185567
2009,2,-2.7027027027
2010,2,-2.7027027027
2011,2,-1.8041555469000001
2012,2,-3.4275097813999995
2013,2,-13.78874569
2014,2,-2.7027027027
2015,2,-1.0810810811
2016,2,-1.0810810811
2017,2,-1.0810810811
2018,0,0
2019,2,-1.9861121590000002
2020,2,-1.0810810811
2021,2,-1.0810810811
2022,2,-1.0810810811
2023,0,0
2024,1,-76.79066666669999
2025,2,-14.1141141141
2026,2,-1.0810810811
2027,2,-1.0810810811
2028,2,-1.0810810811
2029,2,-2.4710670146
2030,0,0
2031,2,-2.7027027027
2032,2,-1.0810810811
2033,2,-1.0810810811
2034,2,-1.0810810811
2035,2,-1.0810810811
2036,2,-14.1141141141
2037,2,-1.0810810811
2038,2,-1.0810810811
2039,2,-1.0810810811
2040,2,-1.0810810811
2041,2,-14.1141141141
2042,2,-1.0810810811
2043,2,-1.1994716308
2044,2,-2.0478198056
2045,1,-76.79066666669999
2046,2,-14.368796380800001
2047,2,-7.327725489400001
2048,2,-1.0810810811
2049,2,-1.0810810811
2050,0,0
2051,2,-14.1141141141
2052,2,-2.7027027027
2053,2,-11.166939345900001
2054,2,-12.171303794800002
2055,2,-1.0810810811
2056,2,-1.0810810811
2057,2,-1.0810810811
2058,2,-14.1141141141
2059,2,-1.0810810811
2060,2,-1.0810810811
2061,2,-1.0810810811
2062,2,-3.6369431803999985
2063,2,-1.0810810811
2064,1,-76.79066666669999
2065,2,-14.1141141141
2066,2,-16.5707029907
2067,2,-1.0810810811
2068,2,-1.0810810811
2069,2,-1.0810810811
2070,0,0
2071,2,-1.0810810811
2072,2,-1.0810810811
2073,2,-5.765963963300001
2074,2,-1.0810810811
2075,1,-76.79066666669999
2076,2,-3.893024281199999
2077,2,-1.0810810811
2078,0,0
2079,1,-76.79066666669999
2080,2,-1.0810810811
2081,2,-10.0133414424
2082,2,-8.322384788
2083,2,-4.402575209600001
2084,2,-9.9027081107
2085,2,-1.0810810811
2086,1,-76.79066666669999
2087,2,-1.0810810811
2088,2,-2.7027027027
2089,2,-1.0810810811
2090,2,-2.7027027027
2091,2,-1.3322867228000002
2092,2,-16.2107849531
2093,2,-1.9457693881000002
2094,2,-1.0810810811
2095,2,-1.0810810811
2096,0,0
2097,2,-1.0810810811
2098,2,-1.0810810811
2099,2,-1.0810810811
2100,2,-2.789629369499999
2101,0,0
2102,2,-3.756746562399999
2103,2,-3.3418373995999984
2104,1,-120
2105,2,-1.1266278242
2106,2,-1.0810810811
2107,2,-1.5015015015
2108,2,-2.5301818006
2109,2,-1.5015015015
2110,2,-1.0810810811
2111,2,-2.7027027027
2112,2,-1.0810810811
2113,2,-14.1141141141
2114,2,-1.0810810811
2115,2,-1.0810810811
2116,2,-1.0810810811
2117,2,-1.0810810811
2118,2,-1.0810810811
2119,2,-1.0810810811
2120,2,-1.0810810811
2121,2,-8.506339782
2122,2,-8.950591031
2123,2,-2.7027027027
2124,2,-3.580940514
2125,2,-1.5015015015
2126,2,-14.1141141141
2127,2,-1.0810810811
2128,1,-76.79066666669999
2129,2,-1.0810810811
2130,2,-1.0810810811
2131,2,-2.058106899
2132,2,-6.6949704876
2133,2,-14.1141141141
2134,2,-15.0093008495
2135,2,-1.0810810811
2136,2,-1.5015015015
2137,2,-7.6688424605
2138,2,-1.0810810811
2139,2,-5.3368480087
2140,2,-1.0810810811
2141,1,-76.79066666669999
2142,0,0
2143,2,-1.0810810811
2144,2,-1.0810810811
2145,2,-4.557951654199999
2146,2,-11.934307938900002
2147,2,-6.614909103099999
2148,2,-1.0810810811
2149,2,-1.0810810811
2150,1,-76.79066666669999
2151,2,-1.0810810811
2152,2,-1.0810810811
2153,2,-18.302317491799997
2154,2,-1.0810810811
2155,2,-1.0810810811
2156,2,-1.9414412698999999
2157,2,-1.0810810811
2158,2,-1.0810810811
2159,0,0
2160,2,-14.1141141141
2161,2,-1.0810810811
2162,2,-14.5259671987
2163,2,-4.171263677399999
2164,2,-2.7027027027
2165,2,-14.1141141141
2166,2,-14.1945352847
2167,2,-1.0810810811
2168,2,-1.8238944184
2169,2,-1.0810810811
2170,2,-1.0810810811
2171,2,-1.0810810811
2172,2,-1.1207421704
2173,2,-1.0810810811
2174,2,-1.0810810811
2175,2,-1.5015015015
2176,2,-10.868475997299996
2177,2,-2.7027027027
2178,2,-1.5015015015
2179,2,-1.0810810811
2180,2,-2.7027027027
2181,2,-1.0810810811
2182,0,0
2183,2,-1.0810810811
2184,2,-1.0810810811
2185,2,-1.0810810811
2186,2,-7.9917150109
2187,2,-1.0810810811
2188,2,-1.0810810811
2189,1,-76.79066666669999
2190,2,-1.0810810811
2191,2,-1.0810810811
2192,2,-14.1141141141
2193,2,-3.4855408091999998
2194,2,-14.3435106931
2195,2,-1.0810810811
2196,2,-2.7027027027
2197,2,-1.0810810811
2198,2,-3.5847428185999988
2199,2,-14.1403589112
2200,2,-1.0810810811
2201,2,-2.8005713499999985
2202,2,-1.928695481499996
2203,2,-1.0810810811
2204,0,0
2205,2,-1.0810810811
2206,2,-1.0810810811
2207,2,-1.0810810811
2208,2,-1.0810810811
2209,2,-1.0810810811
2210,2,-1.0810810811
2211,2,-1.0810810811
2212,2,-2.304123703
2213,2,-1.0810810811
2214,1,-76.79066666669999
2215,2,-1.0810810811
2216,2,-2.7027027027
2217,2,-7.2477827838
2218,0,0
2219,2,-1.0810810811
2220,2,-1.5421892965000001
2221,2,-1.0810810811
2222,2,-2.7027027027
2223,1,-20
2224,1,-150
2225,2,-2.7027027027
2226,2,-1.0810810811
2227,1,-120
2228,2,-1.0810810811
2229,0,0
2230,2,-1.0810810811
2231,1,-42.05247503309998
2232,2,-1.0810810811
2233,2,-1.0810810811
2234,2,-3.1183683568999996
2235,2,-1.0810810811
2236,2,-1.6424823888
2237,2,-1.0810810811
2238,2,-1.5015015015
2239,2,-1.0810810811
2240,2,-1.0810810811
2241,2,-1.0810810811
2242,0,0
2243,1,-76.79066666669999
2244,2,-14.1141141141
2245,2,-1.0810810811
2246,2,-1.0810810811
2247,2,-14.481627196
2248,1,-100
2249,2,-14.1141141141
2250,2,-1.0810810811
2251,2,-1.0810810811
2252,2,-1.0810810811
2253,2,-1.4014408436
